[1876:1876:1223/132310.429513:ERROR:sandbox_linux.cc(374)] InitializeSandbox() called with multiple threads in process gpu-process.
[1803:1803:1223/132323.318214:INFO:CONSOLE(111)] "[o2.xray] xsplit-x2 perf_dom-ready:906", source: https://o2.mail.ru/login?v=0.1.0&lang=ru-RU&client_id=dfd7d5b5994048b7b10c06f0fa388d9a&redirect_uri=https://saratov.cian.ru&scope=userinfo&response_type=token&embedded=Y&mode=onetap&state=%7B%22cid%22%3A1%2C%22loginState%22%3Anull%2C%22ttlLoginState%22%3A604800%7D (111)
[1803:1803:1223/132323.322109:INFO:CONSOLE(3)] "repaint: [object Object]", source: https://o2.mail.ru/media/login.js?v1.16.2 (3)
[1803:1803:1223/132323.328699:INFO:CONSOLE(165)] "[error] render Error: 401: No active users", source: https://o2.mail.ru/login?v=0.1.0&lang=ru-RU&client_id=dfd7d5b5994048b7b10c06f0fa388d9a&redirect_uri=https://saratov.cian.ru&scope=userinfo&response_type=token&embedded=Y&mode=onetap&state=%7B%22cid%22%3A1%2C%22loginState%22%3Anull%2C%22ttlLoginState%22%3A604800%7D (165)
[1803:1803:1223/132323.328949:INFO:CONSOLE(166)] "[error] data: null", source: https://o2.mail.ru/login?v=0.1.0&lang=ru-RU&client_id=dfd7d5b5994048b7b10c06f0fa388d9a&redirect_uri=https://saratov.cian.ru&scope=userinfo&response_type=token&embedded=Y&mode=onetap&state=%7B%22cid%22%3A1%2C%22loginState%22%3Anull%2C%22ttlLoginState%22%3A604800%7D (166)
[1803:1803:1223/132324.568313:INFO:CONSOLE(1)] "Open api access error", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132324.874569:INFO:CONSOLE(1)] "Open api access error", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132326.647044:INFO:CONSOLE(1)] "TELEMETRY.timer: browser.microservice.frontend-header.external.http.api-cian-ru.notification-center-v1-desktop-get-notifications-count 271", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132326.647582:INFO:CONSOLE(1)] "TELEMETRY.increment: browser.microservice.frontend-header.external.http.api-cian-ru.notification-center-v1-desktop-get-notifications-count.success undefined", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132329.309563:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/c1f459a604681de0eb65.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.309694:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/h/mobile.eae930f0aab0afaa0842.css was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
